0.00.028.047 I cmn  common_param: common_params_print_info: verbosity = 3 (adjust with the `-lv N` CLI arg)
0.00.100.261 I srv          init: The UI is disabled
0.00.100.268 I srv          init: Use --ui/--no-ui (or deprecated --webui/--no-webui) to enable/disable
0.00.100.376 W srv  llama_server: -----------------
0.00.100.379 W srv  llama_server: CORS is set to allow all origins ('*') and no API key is set
0.00.100.379 W srv  llama_server: this can be a security risk (cross-origin attacks)
0.00.100.379 W srv  llama_server: more info: https://github.com/ggml-org/llama.cpp/pull/25655
0.00.100.379 W srv  llama_server: -----------------
0.00.105.785 I srv    load_model: loading model 'D:\Code\mong-nhiem\artifacts\models\mn-002\Llama-3.2-3B-Instruct-Q4_K_M.gguf'
0.04.259.654 I cmn          init: llama threadpool init, n_threads = 12
0.04.834.286 I srv    load_model: initializing, n_slots = 1, n_ctx_slot = 16896, kv_unified = 'false'
0.04.841.074 I srv  llama_server: model loaded
0.04.841.082 I srv  llama_server: listening on http://127.0.0.1:18502
0.05.414.609 I slot get_availabl: id  0 | task -1 | selected slot by LRU, t_last = -1
0.14.444.781 I slot print_timing: id  0 | task 67 |        eval time =     167.25 ms /     5 tokens (   41.81 ms per token,    23.92 tokens per second)
0.14.444.782 I slot print_timing: id  0 | task 67 |       total time =     507.26 ms /   487 tokens
0.14.444.782 I slot print_timing: id  0 | task 67 |    graphs reused =         37
0.14.444.834 I slot      release: id  0 | task 67 | stop processing: n_tokens = 486, truncated = 0
0.14.699.304 I slot get_availabl: id  0 | task -1 | selected slot by LRU, t_last = 14419239
0.14.725.033 I slot launch_slot_: id  0 | task 73 | processing task, is_child = 0
0.15.220.276 I slot print_timing: id  0 | task 73 | prompt eval time =     324.36 ms /   480 tokens (    0.68 ms per token,  1479.85 tokens per second)
0.15.220.285 I slot print_timing: id  0 | task 73 |        eval time =     170.86 ms /     5 tokens (   42.71 ms per token,    23.41 tokens per second)
0.15.220.286 I slot print_timing: id  0 | task 73 |       total time =     495.21 ms /   485 tokens
0.15.220.287 I slot print_timing: id  0 | task 73 |    graphs reused =         40
0.15.220.335 I slot      release: id  0 | task 73 | stop processing: n_tokens = 484, truncated = 0
0.15.403.913 I slot get_availabl: id  0 | task -1 | selected slot by LRU, t_last = 15194740
0.15.430.065 I slot launch_slot_: id  0 | task 79 | processing task, is_child = 0
0.15.932.331 I slot print_timing: id  0 | task 79 | prompt eval time =     334.81 ms /   483 tokens (    0.69 ms per token,  1442.59 tokens per second)
0.15.932.340 I slot print_timing: id  0 | task 79 |        eval time =     167.42 ms /     5 tokens (   41.86 ms per token,    23.89 tokens per second)
0.15.932.341 I slot print_timing: id  0 | task 79 |       total time =     502.24 ms /   488 tokens
0.15.932.342 I slot print_timing: id  0 | task 79 |    graphs reused =         43
0.15.932.389 I slot      release: id  0 | task 79 | stop processing: n_tokens = 487, truncated = 0
0.16.126.656 I slot get_availabl: id  0 | task -1 | selected slot by LRU, t_last = 15906795
0.16.154.240 I slot launch_slot_: id  0 | task 85 | processing task, is_child = 0
0.16.644.948 I slot print_timing: id  0 | task 85 | prompt eval time =     327.19 ms /   485 tokens (    0.67 ms per token,  1482.34 tokens per second)
0.16.644.960 I slot print_timing: id  0 | task 85 |        eval time =     163.48 ms /     5 tokens (   40.87 ms per token,    24.47 tokens per second)
0.16.644.961 I slot print_timing: id  0 | task 85 |       total time =     490.67 ms /   490 tokens
0.16.644.962 I slot print_timing: id  0 | task 85 |    graphs reused =         46
0.16.645.031 I slot      release: id  0 | task 85 | stop processing: n_tokens = 489, truncated = 0
0.16.904.458 I slot get_availabl: id  0 | task -1 | selected slot by LRU, t_last = 16619436
0.16.936.321 I slot launch_slot_: id  0 | task 91 | processing task, is_child = 0
0.17.470.618 I slot print_timing: id  0 | task 91 | prompt eval time =     343.24 ms /   486 tokens (    0.71 ms per token,  1415.94 tokens per second)
0.17.470.633 I slot print_timing: id  0 | task 91 |        eval time =     191.02 ms /     5 tokens (   47.76 ms per token,    20.94 tokens per second)
0.17.470.634 I slot print_timing: id  0 | task 91 |       total time =     534.26 ms /   491 tokens
0.17.470.635 I slot print_timing: id  0 | task 91 |    graphs reused =         49
0.17.470.702 I slot      release: id  0 | task 91 | stop processing: n_tokens = 490, truncated = 0
0.17.715.402 I slot get_availabl: id  0 | task -1 | selected slot by LRU, t_last = 17445107
0.17.745.761 I slot launch_slot_: id  0 | task 97 | processing task, is_child = 0
0.18.247.421 I slot print_timing: id  0 | task 97 | prompt eval time =     328.00 ms /   497 tokens (    0.66 ms per token,  1515.26 tokens per second)
0.18.247.434 I slot print_timing: id  0 | task 97 |        eval time =     173.63 ms /     5 tokens (   43.41 ms per token,    23.04 tokens per second)
0.18.247.435 I slot print_timing: id  0 | task 97 |       total time =     501.63 ms /   502 tokens
0.18.247.436 I slot print_timing: id  0 | task 97 |    graphs reused =         52
0.18.247.499 I slot      release: id  0 | task 97 | stop processing: n_tokens = 501, truncated = 0
0.18.508.512 I slot get_availabl: id  0 | task -1 | selected slot by LRU, t_last = 18221904
0.18.542.052 I slot launch_slot_: id  0 | task 103 | processing task, is_child = 0
0.19.050.030 I slot print_timing: id  0 | task 103 | prompt eval time =     341.18 ms /   484 tokens (    0.70 ms per token,  1418.61 tokens per second)
0.19.050.038 I slot print_timing: id  0 | task 103 |        eval time =     166.76 ms /     5 tokens (   41.69 ms per token,    23.99 tokens per second)
0.19.050.039 I slot print_timing: id  0 | task 103 |       total time =     507.94 ms /   489 tokens
0.19.050.039 I slot print_timing: id  0 | task 103 |    graphs reused =         55
0.19.050.084 I slot      release: id  0 | task 103 | stop processing: n_tokens = 488, truncated = 0
0.19.316.609 I slot get_availabl: id  0 | task -1 | selected slot by LRU, t_last = 19024489
0.19.353.526 I slot launch_slot_: id  0 | task 109 | processing task, is_child = 0
0.19.864.302 I slot print_timing: id  0 | task 109 | prompt eval time =     334.93 ms /   484 tokens (    0.69 ms per token,  1445.09 tokens per second)
0.19.864.312 I slot print_timing: id  0 | task 109 |        eval time =     175.81 ms /     5 tokens (   43.95 ms per token,    22.75 tokens per second)
0.19.864.314 I slot print_timing: id  0 | task 109 |       total time =     510.74 ms /   489 tokens
0.19.864.314 I slot print_timing: id  0 | task 109 |    graphs reused =         58
0.19.864.373 I slot      release: id  0 | task 109 | stop processing: n_tokens = 488, truncated = 0
0.20.085.593 I slot get_availabl: id  0 | task -1 | selected slot by LRU, t_last = 19838778
0.20.122.684 I slot launch_slot_: id  0 | task 115 | processing task, is_child = 0
0.20.640.633 I slot print_timing: id  0 | task 115 | prompt eval time =     352.18 ms /   487 tokens (    0.72 ms per token,  1382.81 tokens per second)
0.20.640.643 I slot print_timing: id  0 | task 115 |        eval time =     165.74 ms /     5 tokens (   41.43 ms per token,    24.13 tokens per second)
0.20.640.644 I slot print_timing: id  0 | task 115 |       total time =     517.92 ms /   492 tokens
0.20.640.645 I slot print_timing: id  0 | task 115 |    graphs reused =         61
0.20.640.693 I slot      release: id  0 | task 115 | stop processing: n_tokens = 491, truncated = 0
0.20.981.486 I slot get_availabl: id  0 | task -1 | selected slot by LRU, t_last = 20615098
0.21.036.320 I slot launch_slot_: id  0 | task 121 | processing task, is_child = 0
0.21.891.338 I slot print_timing: id  0 | task 121 | prompt eval time =     663.41 ms /   994 tokens (    0.67 ms per token,  1498.31 tokens per second)
0.21.891.347 I slot print_timing: id  0 | task 121 |        eval time =     191.57 ms /     5 tokens (   47.89 ms per token,    20.88 tokens per second)
0.21.891.348 I slot print_timing: id  0 | task 121 |       total time =     854.99 ms /   999 tokens
0.21.891.349 I slot print_timing: id  0 | task 121 |    graphs reused =         64
0.21.891.412 I slot      release: id  0 | task 121 | stop processing: n_tokens = 998, truncated = 0
0.22.366.986 I slot get_availabl: id  0 | task -1 | selected slot by LRU, t_last = 21865817
0.22.433.221 I slot launch_slot_: id  0 | task 127 | processing task, is_child = 0
0.23.302.158 I slot print_timing: id  0 | task 127 | prompt eval time =     665.74 ms /   994 tokens (    0.67 ms per token,  1493.08 tokens per second)
0.23.302.167 I slot print_timing: id  0 | task 127 |        eval time =     203.15 ms /     5 tokens (   50.79 ms per token,    19.69 tokens per second)
0.23.302.168 I slot print_timing: id  0 | task 127 |       total time =     868.89 ms /   999 tokens
0.23.302.169 I slot print_timing: id  0 | task 127 |    graphs reused =         67
0.23.302.240 I slot      release: id  0 | task 127 | stop processing: n_tokens = 998, truncated = 0
0.23.678.042 I slot get_availabl: id  0 | task -1 | selected slot by LRU, t_last = 23276645
0.23.740.242 I slot launch_slot_: id  0 | task 133 | processing task, is_child = 0
0.24.589.299 I slot print_timing: id  0 | task 133 | prompt eval time =     672.30 ms /   992 tokens (    0.68 ms per token,  1475.53 tokens per second)
0.24.589.310 I slot print_timing: id  0 | task 133 |        eval time =     176.72 ms /     5 tokens (   44.18 ms per token,    22.63 tokens per second)
0.24.589.314 I slot print_timing: id  0 | task 133 |       total time =     849.02 ms /   997 tokens
0.24.589.314 I slot print_timing: id  0 | task 133 |    graphs reused =         70
0.24.589.381 I slot      release: id  0 | task 133 | stop processing: n_tokens = 996, truncated = 0
0.24.855.737 I slot get_availabl: id  0 | task -1 | selected slot by LRU, t_last = 24563787
0.24.925.209 I slot launch_slot_: id  0 | task 139 | processing task, is_child = 0
0.25.795.181 I slot print_timing: id  0 | task 139 | prompt eval time =     688.59 ms /  1005 tokens (    0.69 ms per token,  1459.50 tokens per second)
0.25.795.189 I slot print_timing: id  0 | task 139 |        eval time =     181.32 ms /     5 tokens (   45.33 ms per token,    22.06 tokens per second)
0.25.795.189 I slot print_timing: id  0 | task 139 |       total time =     869.91 ms /  1010 tokens
0.25.795.190 I slot print_timing: id  0 | task 139 |    graphs reused =         73
0.25.795.243 I slot      release: id  0 | task 139 | stop processing: n_tokens = 1009, truncated = 0
0.26.076.781 I slot get_availabl: id  0 | task -1 | selected slot by LRU, t_last = 25769648
0.26.146.641 I slot launch_slot_: id  0 | task 145 | processing task, is_child = 0
0.27.025.831 I slot print_timing: id  0 | task 145 | prompt eval time =     694.77 ms /   995 tokens (    0.70 ms per token,  1432.12 tokens per second)
0.27.025.841 I slot print_timing: id  0 | task 145 |        eval time =     184.38 ms /     5 tokens (   46.10 ms per token,    21.69 tokens per second)
0.27.025.842 I slot print_timing: id  0 | task 145 |       total time =     879.16 ms /  1000 tokens
0.27.025.843 I slot print_timing: id  0 | task 145 |    graphs reused =         76
0.27.025.915 I slot      release: id  0 | task 145 | stop processing: n_tokens = 999, truncated = 0
0.27.359.967 I slot get_availabl: id  0 | task -1 | selected slot by LRU, t_last = 27000320
0.27.430.470 I slot launch_slot_: id  0 | task 151 | processing task, is_child = 0
0.28.284.202 I slot print_timing: id  0 | task 151 | prompt eval time =     671.76 ms /   997 tokens (    0.67 ms per token,  1484.17 tokens per second)
0.28.284.217 I slot print_timing: id  0 | task 151 |        eval time =     181.93 ms /     5 tokens (   45.48 ms per token,    21.99 tokens per second)
0.28.284.218 I slot print_timing: id  0 | task 151 |       total time =     853.69 ms /  1002 tokens
0.28.284.219 I slot print_timing: id  0 | task 151 |    graphs reused =         79
0.28.284.314 I slot      release: id  0 | task 151 | stop processing: n_tokens = 1001, truncated = 0
0.28.695.282 I slot get_availabl: id  0 | task -1 | selected slot by LRU, t_last = 28258719
0.28.762.877 I slot launch_slot_: id  0 | task 157 | processing task, is_child = 0
0.29.632.746 I slot print_timing: id  0 | task 157 | prompt eval time =     687.62 ms /   999 tokens (    0.69 ms per token,  1452.83 tokens per second)
0.29.632.756 I slot print_timing: id  0 | task 157 |        eval time =     182.21 ms /     5 tokens (   45.55 ms per token,    21.95 tokens per second)
0.29.632.757 I slot print_timing: id  0 | task 157 |       total time =     869.84 ms /  1004 tokens
0.29.632.758 I slot print_timing: id  0 | task 157 |    graphs reused =         82
0.29.632.830 I slot      release: id  0 | task 157 | stop processing: n_tokens = 1003, truncated = 0
0.29.894.576 I slot get_availabl: id  0 | task -1 | selected slot by LRU, t_last = 29607235
0.29.963.571 I slot launch_slot_: id  0 | task 163 | processing task, is_child = 0
0.30.823.618 I slot print_timing: id  0 | task 163 | prompt eval time =     682.63 ms /   997 tokens (    0.68 ms per token,  1460.53 tokens per second)
0.30.823.627 I slot print_timing: id  0 | task 163 |        eval time =     177.39 ms /     5 tokens (   44.35 ms per token,    22.55 tokens per second)
0.30.823.628 I slot print_timing: id  0 | task 163 |       total time =     860.01 ms /  1002 tokens
0.30.823.628 I slot print_timing: id  0 | task 163 |    graphs reused =         85
0.30.823.694 I slot      release: id  0 | task 163 | stop processing: n_tokens = 1001, truncated = 0
0.31.099.923 I slot get_availabl: id  0 | task -1 | selected slot by LRU, t_last = 30798099
0.31.163.857 I slot launch_slot_: id  0 | task 169 | processing task, is_child = 0
0.32.046.117 I slot print_timing: id  0 | task 169 | prompt eval time =     683.63 ms /  1024 tokens (    0.67 ms per token,  1497.89 tokens per second)
0.32.046.126 I slot print_timing: id  0 | task 169 |        eval time =     198.60 ms /     5 tokens (   49.65 ms per token,    20.14 tokens per second)
0.32.046.127 I slot print_timing: id  0 | task 169 |       total time =     882.23 ms /  1029 tokens
0.32.046.127 I slot print_timing: id  0 | task 169 |    graphs reused =         88
0.32.046.187 I slot      release: id  0 | task 169 | stop processing: n_tokens = 1028, truncated = 0
0.32.346.009 I slot get_availabl: id  0 | task -1 | selected slot by LRU, t_last = 32020592
0.32.419.418 I slot launch_slot_: id  0 | task 175 | processing task, is_child = 0
0.33.330.017 I slot print_timing: id  0 | task 175 | prompt eval time =     683.14 ms /  1013 tokens (    0.67 ms per token,  1482.86 tokens per second)
0.33.330.028 I slot print_timing: id  0 | task 175 |        eval time =     227.43 ms /     6 tokens (   45.49 ms per token,    21.99 tokens per second)
0.33.330.029 I slot print_timing: id  0 | task 175 |       total time =     910.57 ms /  1019 tokens
0.33.330.029 I slot print_timing: id  0 | task 175 |    graphs reused =         92
0.33.330.097 I slot      release: id  0 | task 175 | stop processing: n_tokens = 1018, truncated = 0
0.33.653.558 I slot get_availabl: id  0 | task -1 | selected slot by LRU, t_last = 33304502
0.33.732.985 I slot launch_slot_: id  0 | task 182 | processing task, is_child = 0
0.34.605.357 I slot print_timing: id  0 | task 182 | prompt eval time =     695.25 ms /   997 tokens (    0.70 ms per token,  1434.01 tokens per second)
0.34.605.369 I slot print_timing: id  0 | task 182 |        eval time =     177.08 ms /     5 tokens (   44.27 ms per token,    22.59 tokens per second)
0.34.605.370 I slot print_timing: id  0 | task 182 |       total time =     872.34 ms /  1002 tokens
0.34.605.371 I slot print_timing: id  0 | task 182 |    graphs reused =         95
0.34.605.462 I slot      release: id  0 | task 182 | stop processing: n_tokens = 1001, truncated = 0
0.34.887.115 I slot get_availabl: id  0 | task -1 | selected slot by LRU, t_last = 34579868
0.34.950.199 I slot launch_slot_: id  0 | task 188 | processing task, is_child = 0
0.35.835.098 I slot print_timing: id  0 | task 188 | prompt eval time =     699.56 ms /   992 tokens (    0.71 ms per token,  1418.03 tokens per second)
0.35.835.108 I slot print_timing: id  0 | task 188 |        eval time =     185.30 ms /     5 tokens (   46.33 ms per token,    21.59 tokens per second)
0.35.835.110 I slot print_timing: id  0 | task 188 |       total time =     884.87 ms /   997 tokens
0.35.835.110 I slot print_timing: id  0 | task 188 |    graphs reused =         98
0.35.835.189 I slot      release: id  0 | task 188 | stop processing: n_tokens = 996, truncated = 0
0.36.108.238 I slot get_availabl: id  0 | task -1 | selected slot by LRU, t_last = 35809595
0.36.174.726 I slot launch_slot_: id  0 | task 194 | processing task, is_child = 0
0.37.047.213 I slot print_timing: id  0 | task 194 | prompt eval time =     688.76 ms /  1023 tokens (    0.67 ms per token,  1485.28 tokens per second)
0.37.047.223 I slot print_timing: id  0 | task 194 |        eval time =     183.70 ms /     5 tokens (   45.92 ms per token,    21.77 tokens per second)
0.37.047.225 I slot print_timing: id  0 | task 194 |       total time =     872.46 ms /  1028 tokens
0.37.047.225 I slot print_timing: id  0 | task 194 |    graphs reused =        100
0.37.047.312 I slot      release: id  0 | task 194 | stop processing: n_tokens = 1027, truncated = 0
0.37.325.632 I slot get_availabl: id  0 | task -1 | selected slot by LRU, t_last = 37021718
0.37.395.195 I slot launch_slot_: id  0 | task 200 | processing task, is_child = 0
0.38.320.798 I slot print_timing: id  0 | task 200 | prompt eval time =     716.82 ms /   993 tokens (    0.72 ms per token,  1385.29 tokens per second)
0.38.320.809 I slot print_timing: id  0 | task 200 |        eval time =     208.75 ms /     5 tokens (   52.19 ms per token,    19.16 tokens per second)
0.38.320.811 I slot print_timing: id  0 | task 200 |       total time =     925.57 ms /   998 tokens
0.38.320.812 I slot print_timing: id  0 | task 200 |    graphs reused =        103
0.38.320.931 I slot      release: id  0 | task 200 | stop processing: n_tokens = 997, truncated = 0
0.38.630.116 I slot get_availabl: id  0 | task -1 | selected slot by LRU, t_last = 38295340
0.38.719.863 I slot launch_slot_: id  0 | task 206 | processing task, is_child = 0
0.39.589.863 I slot print_timing: id  0 | task 206 | prompt eval time =     680.55 ms /   996 tokens (    0.68 ms per token,  1463.53 tokens per second)
0.39.589.872 I slot print_timing: id  0 | task 206 |        eval time =     189.41 ms /     5 tokens (   47.35 ms per token,    21.12 tokens per second)
0.39.589.873 I slot print_timing: id  0 | task 206 |       total time =     869.96 ms /  1001 tokens
0.39.589.874 I slot print_timing: id  0 | task 206 |    graphs reused =        106
0.39.589.996 I slot      release: id  0 | task 206 | stop processing: n_tokens = 1000, truncated = 0
0.39.863.875 I slot get_availabl: id  0 | task -1 | selected slot by LRU, t_last = 39564404
0.39.929.982 I slot launch_slot_: id  0 | task 212 | processing task, is_child = 0
0.40.806.143 I slot print_timing: id  0 | task 212 | prompt eval time =     697.11 ms /   996 tokens (    0.70 ms per token,  1428.76 tokens per second)
0.40.806.150 I slot print_timing: id  0 | task 212 |        eval time =     179.02 ms /     5 tokens (   44.76 ms per token,    22.34 tokens per second)
0.40.806.150 I slot print_timing: id  0 | task 212 |       total time =     876.13 ms /  1001 tokens
0.40.806.151 I slot print_timing: id  0 | task 212 |    graphs reused =        109
0.40.806.203 I slot      release: id  0 | task 212 | stop processing: n_tokens = 1000, truncated = 0
0.41.129.608 I slot get_availabl: id  0 | task -1 | selected slot by LRU, t_last = 40780609
0.41.200.782 I slot launch_slot_: id  0 | task 218 | processing task, is_child = 0
0.42.099.631 I slot print_timing: id  0 | task 218 | prompt eval time =     700.27 ms /  1024 tokens (    0.68 ms per token,  1462.28 tokens per second)
0.42.099.643 I slot print_timing: id  0 | task 218 |        eval time =     198.54 ms /     5 tokens (   49.63 ms per token,    20.15 tokens per second)
0.42.099.644 I slot print_timing: id  0 | task 218 |       total time =     898.81 ms /  1029 tokens
0.42.099.645 I slot print_timing: id  0 | task 218 |    graphs reused =        112
0.42.099.845 I slot      release: id  0 | task 218 | stop processing: n_tokens = 1028, truncated = 0
