0.00.027.089 W Setting 'enable_thinking' via --chat-template-kwargs is deprecated. Use --reasoning on / --reasoning off instead.
0.00.027.969 I cmn  common_param: common_params_print_info: verbosity = 3 (adjust with the `-lv N` CLI arg)
0.00.129.434 I srv          init: The UI is disabled
0.00.129.442 I srv          init: Use --ui/--no-ui (or deprecated --webui/--no-webui) to enable/disable
0.00.129.564 W srv  llama_server: -----------------
0.00.129.564 W srv  llama_server: CORS is set to allow all origins ('*') and no API key is set
0.00.129.565 W srv  llama_server: this can be a security risk (cross-origin attacks)
0.00.129.565 W srv  llama_server: more info: https://github.com/ggml-org/llama.cpp/pull/25655
0.00.129.565 W srv  llama_server: -----------------
0.00.140.909 I srv    load_model: loading model 'D:\Code\mong-nhiem\artifacts\models\mn-002\Qwen3-4B-Q4_K_M.gguf'
0.02.265.282 W load: control-looking token: 128247 '</s>' was not control-type; this is probably a bug in the model. its type will be overridden
0.03.564.089 I cmn          init: llama threadpool init, n_threads = 12
0.04.617.254 I srv    load_model: initializing, n_slots = 1, n_ctx_slot = 16896, kv_unified = 'false'
0.04.638.565 I srv  llama_server: model loaded
0.04.638.580 I srv  llama_server: listening on http://127.0.0.1:18502
0.05.627.306 I slot get_availabl: id  0 | task -1 | selected slot by LRU, t_last = -1
0.23.340.476 I slot print_timing: id  0 | task 97 |        eval time =     476.94 ms /     7 tokens (   79.49 ms per token,    12.58 tokens per second)
0.23.340.478 I slot print_timing: id  0 | task 97 |       total time =     959.03 ms /   482 tokens
0.23.340.478 I slot print_timing: id  0 | task 97 |    graphs reused =         67
0.23.340.528 I slot      release: id  0 | task 97 | stop processing: n_tokens = 481, truncated = 0
0.23.637.835 I slot get_availabl: id  0 | task -1 | selected slot by LRU, t_last = 23316065
0.23.663.981 I slot launch_slot_: id  0 | task 105 | processing task, is_child = 0
0.24.612.948 I slot print_timing: id  0 | task 105 | prompt eval time =     481.49 ms /   478 tokens (    1.01 ms per token,   992.75 tokens per second)
0.24.612.958 I slot print_timing: id  0 | task 105 |        eval time =     467.44 ms /     7 tokens (   77.91 ms per token,    12.84 tokens per second)
0.24.612.959 I slot print_timing: id  0 | task 105 |       total time =     948.93 ms /   485 tokens
0.24.612.960 I slot print_timing: id  0 | task 105 |    graphs reused =         72
0.24.613.011 I slot      release: id  0 | task 105 | stop processing: n_tokens = 484, truncated = 0
0.25.010.140 I slot get_availabl: id  0 | task -1 | selected slot by LRU, t_last = 24588548
0.25.038.164 I slot launch_slot_: id  0 | task 113 | processing task, is_child = 0
0.25.952.333 I slot print_timing: id  0 | task 113 | prompt eval time =     470.99 ms /   480 tokens (    0.98 ms per token,  1019.13 tokens per second)
0.25.952.344 I slot print_timing: id  0 | task 113 |        eval time =     443.14 ms /     7 tokens (   73.86 ms per token,    13.54 tokens per second)
0.25.952.345 I slot print_timing: id  0 | task 113 |       total time =     914.14 ms /   487 tokens
0.25.952.346 I slot print_timing: id  0 | task 113 |    graphs reused =         77
0.25.952.396 I slot      release: id  0 | task 113 | stop processing: n_tokens = 486, truncated = 0
0.26.288.765 I slot get_availabl: id  0 | task -1 | selected slot by LRU, t_last = 25927932
0.26.317.100 I slot launch_slot_: id  0 | task 121 | processing task, is_child = 0
0.27.264.117 I slot print_timing: id  0 | task 121 | prompt eval time =     496.03 ms /   481 tokens (    1.03 ms per token,   969.70 tokens per second)
0.27.264.130 I slot print_timing: id  0 | task 121 |        eval time =     450.94 ms /     7 tokens (   75.16 ms per token,    13.31 tokens per second)
0.27.264.131 I slot print_timing: id  0 | task 121 |       total time =     946.97 ms /   488 tokens
0.27.264.132 I slot print_timing: id  0 | task 121 |    graphs reused =         82
0.27.264.197 I slot      release: id  0 | task 121 | stop processing: n_tokens = 487, truncated = 0
0.27.548.910 I slot get_availabl: id  0 | task -1 | selected slot by LRU, t_last = 27239734
0.27.576.895 I slot launch_slot_: id  0 | task 129 | processing task, is_child = 0
0.28.534.526 I slot print_timing: id  0 | task 129 | prompt eval time =     504.19 ms /   488 tokens (    1.03 ms per token,   967.89 tokens per second)
0.28.534.539 I slot print_timing: id  0 | task 129 |        eval time =     453.40 ms /     7 tokens (   75.57 ms per token,    13.23 tokens per second)
0.28.534.540 I slot print_timing: id  0 | task 129 |       total time =     957.60 ms /   495 tokens
0.28.534.541 I slot print_timing: id  0 | task 129 |    graphs reused =         87
0.28.534.600 I slot      release: id  0 | task 129 | stop processing: n_tokens = 494, truncated = 0
0.28.927.258 I slot get_availabl: id  0 | task -1 | selected slot by LRU, t_last = 28510137
0.28.956.533 I slot launch_slot_: id  0 | task 137 | processing task, is_child = 0
0.29.883.353 I slot print_timing: id  0 | task 137 | prompt eval time =     480.73 ms /   479 tokens (    1.00 ms per token,   996.39 tokens per second)
0.29.883.368 I slot print_timing: id  0 | task 137 |        eval time =     446.05 ms /     7 tokens (   74.34 ms per token,    13.45 tokens per second)
0.29.883.370 I slot print_timing: id  0 | task 137 |       total time =     926.79 ms /   486 tokens
0.29.883.371 I slot print_timing: id  0 | task 137 |    graphs reused =         92
0.29.883.431 I slot      release: id  0 | task 137 | stop processing: n_tokens = 485, truncated = 0
0.30.256.665 I slot get_availabl: id  0 | task -1 | selected slot by LRU, t_last = 29858967
0.30.286.491 I slot launch_slot_: id  0 | task 145 | processing task, is_child = 0
0.31.261.910 I slot print_timing: id  0 | task 145 | prompt eval time =     493.46 ms /   479 tokens (    1.03 ms per token,   970.69 tokens per second)
0.31.261.920 I slot print_timing: id  0 | task 145 |        eval time =     481.92 ms /     7 tokens (   80.32 ms per token,    12.45 tokens per second)
0.31.261.922 I slot print_timing: id  0 | task 145 |       total time =     975.38 ms /   486 tokens
0.31.261.922 I slot print_timing: id  0 | task 145 |    graphs reused =         97
0.31.261.974 I slot      release: id  0 | task 145 | stop processing: n_tokens = 485, truncated = 0
0.31.696.880 I slot get_availabl: id  0 | task -1 | selected slot by LRU, t_last = 31237511
0.31.724.130 I slot launch_slot_: id  0 | task 153 | processing task, is_child = 0
0.32.665.552 I slot print_timing: id  0 | task 153 | prompt eval time =     483.02 ms /   482 tokens (    1.00 ms per token,   997.88 tokens per second)
0.32.665.565 I slot print_timing: id  0 | task 153 |        eval time =     458.36 ms /     7 tokens (   76.39 ms per token,    13.09 tokens per second)
0.32.665.566 I slot print_timing: id  0 | task 153 |       total time =     941.39 ms /   489 tokens
0.32.665.567 I slot print_timing: id  0 | task 153 |    graphs reused =        102
0.32.665.623 I slot      release: id  0 | task 153 | stop processing: n_tokens = 488, truncated = 0
0.33.109.407 I slot get_availabl: id  0 | task -1 | selected slot by LRU, t_last = 32641160
0.33.154.220 I slot launch_slot_: id  0 | task 161 | processing task, is_child = 0
0.34.646.573 I slot print_timing: id  0 | task 161 | prompt eval time =    1008.00 ms /   983 tokens (    1.03 ms per token,   975.19 tokens per second)
0.34.646.583 I slot print_timing: id  0 | task 161 |        eval time =     484.32 ms /     7 tokens (   80.72 ms per token,    12.39 tokens per second)
0.34.646.584 I slot print_timing: id  0 | task 161 |       total time =    1492.32 ms /   990 tokens
0.34.646.585 I slot print_timing: id  0 | task 161 |    graphs reused =        107
0.34.646.644 I slot      release: id  0 | task 161 | stop processing: n_tokens = 989, truncated = 0
0.35.101.533 I slot get_availabl: id  0 | task -1 | selected slot by LRU, t_last = 34622181
0.35.173.307 I slot launch_slot_: id  0 | task 169 | processing task, is_child = 0
0.36.724.149 I slot print_timing: id  0 | task 169 | prompt eval time =    1055.91 ms /   983 tokens (    1.07 ms per token,   930.95 tokens per second)
0.36.724.163 I slot print_timing: id  0 | task 169 |        eval time =     494.89 ms /     7 tokens (   82.48 ms per token,    12.12 tokens per second)
0.36.724.164 I slot print_timing: id  0 | task 169 |       total time =    1550.80 ms /   990 tokens
0.36.724.165 I slot print_timing: id  0 | task 169 |    graphs reused =        112
0.36.724.244 I slot      release: id  0 | task 169 | stop processing: n_tokens = 989, truncated = 0
0.37.157.172 I slot get_availabl: id  0 | task -1 | selected slot by LRU, t_last = 36699781
0.37.224.288 I slot launch_slot_: id  0 | task 177 | processing task, is_child = 0
0.38.717.561 I slot print_timing: id  0 | task 177 | prompt eval time =    1016.57 ms /  1023 tokens (    0.99 ms per token,  1006.33 tokens per second)
0.38.717.570 I slot print_timing: id  0 | task 177 |        eval time =     476.67 ms /     7 tokens (   79.44 ms per token,    12.59 tokens per second)
0.38.717.572 I slot print_timing: id  0 | task 177 |       total time =    1493.23 ms /  1030 tokens
0.38.717.573 I slot print_timing: id  0 | task 177 |    graphs reused =        116
0.38.717.657 I slot      release: id  0 | task 177 | stop processing: n_tokens = 1029, truncated = 0
0.39.254.111 I slot get_availabl: id  0 | task -1 | selected slot by LRU, t_last = 38693194
0.39.324.637 I slot launch_slot_: id  0 | task 185 | processing task, is_child = 0
0.40.874.856 I slot print_timing: id  0 | task 185 | prompt eval time =    1042.99 ms /  1021 tokens (    1.02 ms per token,   978.91 tokens per second)
0.40.874.886 I slot print_timing: id  0 | task 185 |        eval time =     507.18 ms /     7 tokens (   84.53 ms per token,    11.83 tokens per second)
0.40.874.888 I slot print_timing: id  0 | task 185 |       total time =    1550.17 ms /  1028 tokens
0.40.874.889 I slot print_timing: id  0 | task 185 |    graphs reused =        120
0.40.875.012 I slot      release: id  0 | task 185 | stop processing: n_tokens = 1027, truncated = 0
0.41.246.264 I slot get_availabl: id  0 | task -1 | selected slot by LRU, t_last = 40850549
0.41.311.765 I slot launch_slot_: id  0 | task 193 | processing task, is_child = 0
0.42.762.964 I slot print_timing: id  0 | task 193 | prompt eval time =     993.64 ms /   984 tokens (    1.01 ms per token,   990.30 tokens per second)
0.42.762.981 I slot print_timing: id  0 | task 193 |        eval time =     457.52 ms /     7 tokens (   76.25 ms per token,    13.11 tokens per second)
0.42.762.982 I slot print_timing: id  0 | task 193 |       total time =    1451.16 ms /   991 tokens
0.42.762.985 I slot print_timing: id  0 | task 193 |    graphs reused =        125
0.42.763.072 I slot      release: id  0 | task 193 | stop processing: n_tokens = 990, truncated = 0
0.43.106.632 I slot get_availabl: id  0 | task -1 | selected slot by LRU, t_last = 42738608
0.43.174.478 I slot launch_slot_: id  0 | task 201 | processing task, is_child = 0
0.44.649.403 I slot print_timing: id  0 | task 201 | prompt eval time =     992.42 ms /   985 tokens (    1.01 ms per token,   992.52 tokens per second)
0.44.649.414 I slot print_timing: id  0 | task 201 |        eval time =     482.47 ms /     7 tokens (   80.41 ms per token,    12.44 tokens per second)
0.44.649.416 I slot print_timing: id  0 | task 201 |       total time =    1474.89 ms /   992 tokens
0.44.649.417 I slot print_timing: id  0 | task 201 |    graphs reused =        130
0.44.649.480 I slot      release: id  0 | task 201 | stop processing: n_tokens = 991, truncated = 0
0.45.133.330 I slot get_availabl: id  0 | task -1 | selected slot by LRU, t_last = 44625016
0.45.203.852 I slot launch_slot_: id  0 | task 209 | processing task, is_child = 0
0.46.667.957 I slot print_timing: id  0 | task 209 | prompt eval time =     991.26 ms /   986 tokens (    1.01 ms per token,   994.69 tokens per second)
0.46.667.968 I slot print_timing: id  0 | task 209 |        eval time =     472.81 ms /     7 tokens (   78.80 ms per token,    12.69 tokens per second)
0.46.667.969 I slot print_timing: id  0 | task 209 |       total time =    1464.07 ms /   993 tokens
0.46.667.970 I slot print_timing: id  0 | task 209 |    graphs reused =        135
0.46.668.024 I slot      release: id  0 | task 209 | stop processing: n_tokens = 992, truncated = 0
0.47.049.455 I slot get_availabl: id  0 | task -1 | selected slot by LRU, t_last = 46643560
0.47.130.054 I slot launch_slot_: id  0 | task 217 | processing task, is_child = 0
0.48.605.454 I slot print_timing: id  0 | task 217 | prompt eval time =     994.40 ms /   985 tokens (    1.01 ms per token,   990.55 tokens per second)
0.48.605.465 I slot print_timing: id  0 | task 217 |        eval time =     480.96 ms /     7 tokens (   80.16 ms per token,    12.48 tokens per second)
0.48.605.467 I slot print_timing: id  0 | task 217 |       total time =    1475.36 ms /   992 tokens
0.48.605.468 I slot print_timing: id  0 | task 217 |    graphs reused =        140
0.48.605.527 I slot      release: id  0 | task 217 | stop processing: n_tokens = 991, truncated = 0
0.49.090.434 I slot get_availabl: id  0 | task -1 | selected slot by LRU, t_last = 48581063
0.49.175.468 I slot launch_slot_: id  0 | task 225 | processing task, is_child = 0
0.50.679.235 I slot print_timing: id  0 | task 225 | prompt eval time =    1030.00 ms /  1005 tokens (    1.02 ms per token,   975.73 tokens per second)
0.50.679.247 I slot print_timing: id  0 | task 225 |        eval time =     473.73 ms /     7 tokens (   78.96 ms per token,    12.67 tokens per second)
0.50.679.249 I slot print_timing: id  0 | task 225 |       total time =    1503.73 ms /  1012 tokens
0.50.679.250 I slot print_timing: id  0 | task 225 |    graphs reused =        145
0.50.679.328 I slot      release: id  0 | task 225 | stop processing: n_tokens = 1011, truncated = 0
0.51.084.662 I slot get_availabl: id  0 | task -1 | selected slot by LRU, t_last = 50654865
0.51.160.997 I slot launch_slot_: id  0 | task 233 | processing task, is_child = 0
0.52.709.645 I slot print_timing: id  0 | task 233 | prompt eval time =     984.24 ms /   984 tokens (    1.00 ms per token,   999.76 tokens per second)
0.52.709.658 I slot print_timing: id  0 | task 233 |        eval time =     564.37 ms /     8 tokens (   80.62 ms per token,    12.40 tokens per second)
0.52.709.659 I slot print_timing: id  0 | task 233 |       total time =    1548.61 ms /   992 tokens
0.52.709.660 I slot print_timing: id  0 | task 233 |    graphs reused =        151
0.52.709.735 I slot      release: id  0 | task 233 | stop processing: n_tokens = 991, truncated = 0
0.53.152.373 I slot get_availabl: id  0 | task -1 | selected slot by LRU, t_last = 52685271
0.53.227.111 I slot launch_slot_: id  0 | task 242 | processing task, is_child = 0
0.54.693.328 I slot print_timing: id  0 | task 242 | prompt eval time =     996.54 ms /   986 tokens (    1.01 ms per token,   989.43 tokens per second)
0.54.693.340 I slot print_timing: id  0 | task 242 |        eval time =     469.64 ms /     7 tokens (   78.27 ms per token,    12.78 tokens per second)
0.54.693.342 I slot print_timing: id  0 | task 242 |       total time =    1466.18 ms /   993 tokens
0.54.693.343 I slot print_timing: id  0 | task 242 |    graphs reused =        156
0.54.693.408 I slot      release: id  0 | task 242 | stop processing: n_tokens = 992, truncated = 0
0.55.097.178 I slot get_availabl: id  0 | task -1 | selected slot by LRU, t_last = 54668944
0.55.168.716 I slot launch_slot_: id  0 | task 250 | processing task, is_child = 0
0.56.647.157 I slot print_timing: id  0 | task 250 | prompt eval time =     983.99 ms /  1023 tokens (    0.96 ms per token,  1039.65 tokens per second)
0.56.647.168 I slot print_timing: id  0 | task 250 |        eval time =     494.40 ms /     7 tokens (   82.40 ms per token,    12.14 tokens per second)
0.56.647.170 I slot print_timing: id  0 | task 250 |       total time =    1478.38 ms /  1030 tokens
0.56.647.171 I slot print_timing: id  0 | task 250 |    graphs reused =        160
0.56.647.261 I slot      release: id  0 | task 250 | stop processing: n_tokens = 1029, truncated = 0
0.57.018.895 I slot get_availabl: id  0 | task -1 | selected slot by LRU, t_last = 56622798
0.57.089.598 I slot launch_slot_: id  0 | task 258 | processing task, is_child = 0
0.58.593.533 I slot print_timing: id  0 | task 258 | prompt eval time =    1005.47 ms /  1020 tokens (    0.99 ms per token,  1014.45 tokens per second)
0.58.593.544 I slot print_timing: id  0 | task 258 |        eval time =     498.43 ms /     7 tokens (   83.07 ms per token,    12.04 tokens per second)
0.58.593.546 I slot print_timing: id  0 | task 258 |       total time =    1503.90 ms /  1027 tokens
0.58.593.546 I slot print_timing: id  0 | task 258 |    graphs reused =        164
0.58.593.611 I slot      release: id  0 | task 258 | stop processing: n_tokens = 1026, truncated = 0
0.59.016.860 I slot get_availabl: id  0 | task -1 | selected slot by LRU, t_last = 58569147
0.59.113.037 I slot launch_slot_: id  0 | task 266 | processing task, is_child = 0
1.00.673.260 I slot print_timing: id  0 | task 266 | prompt eval time =    1070.18 ms /  1024 tokens (    1.05 ms per token,   956.85 tokens per second)
1.00.673.271 I slot print_timing: id  0 | task 266 |        eval time =     490.00 ms /     7 tokens (   81.67 ms per token,    12.24 tokens per second)
1.00.673.272 I slot print_timing: id  0 | task 266 |       total time =    1560.18 ms /  1031 tokens
1.00.673.273 I slot print_timing: id  0 | task 266 |    graphs reused =        169
1.00.673.335 I slot      release: id  0 | task 266 | stop processing: n_tokens = 1030, truncated = 0
1.01.194.217 I slot get_availabl: id  0 | task -1 | selected slot by LRU, t_last = 60648872
1.01.275.748 I slot launch_slot_: id  0 | task 274 | processing task, is_child = 0
1.02.737.126 I slot print_timing: id  0 | task 274 | prompt eval time =     989.82 ms /   984 tokens (    1.01 ms per token,   994.12 tokens per second)
1.02.737.141 I slot print_timing: id  0 | task 274 |        eval time =     471.48 ms /     7 tokens (   78.58 ms per token,    12.73 tokens per second)
1.02.737.143 I slot print_timing: id  0 | task 274 |       total time =    1461.30 ms /   991 tokens
1.02.737.144 I slot print_timing: id  0 | task 274 |    graphs reused =        174
1.02.737.223 I slot      release: id  0 | task 274 | stop processing: n_tokens = 990, truncated = 0
1.03.173.151 I slot get_availabl: id  0 | task -1 | selected slot by LRU, t_last = 62712759
1.03.253.539 I slot launch_slot_: id  0 | task 282 | processing task, is_child = 0
1.04.738.707 I slot print_timing: id  0 | task 282 | prompt eval time =     994.73 ms /   985 tokens (    1.01 ms per token,   990.22 tokens per second)
1.04.738.717 I slot print_timing: id  0 | task 282 |        eval time =     490.39 ms /     7 tokens (   81.73 ms per token,    12.24 tokens per second)
1.04.738.718 I slot print_timing: id  0 | task 282 |       total time =    1485.13 ms /   992 tokens
1.04.738.719 I slot print_timing: id  0 | task 282 |    graphs reused =        179
1.04.738.788 I slot      release: id  0 | task 282 | stop processing: n_tokens = 991, truncated = 0
1.05.103.296 I slot get_availabl: id  0 | task -1 | selected slot by LRU, t_last = 64714324
1.05.186.288 I slot launch_slot_: id  0 | task 290 | processing task, is_child = 0
1.06.674.022 I slot print_timing: id  0 | task 290 | prompt eval time =    1003.34 ms /  1006 tokens (    1.00 ms per token,  1002.66 tokens per second)
