0.00.021.881 W Setting 'enable_thinking' via --chat-template-kwargs is deprecated. Use --reasoning on / --reasoning off instead.
0.00.022.033 I cmn  common_param: common_params_print_info: verbosity = 3 (adjust with the `-lv N` CLI arg)
0.00.083.067 I srv          init: The UI is disabled
0.00.083.073 I srv          init: Use --ui/--no-ui (or deprecated --webui/--no-webui) to enable/disable
0.00.083.163 W srv  llama_server: -----------------
0.00.083.165 W srv  llama_server: CORS is set to allow all origins ('*') and no API key is set
0.00.083.165 W srv  llama_server: this can be a security risk (cross-origin attacks)
0.00.083.165 W srv  llama_server: more info: https://github.com/ggml-org/llama.cpp/pull/25655
0.00.083.165 W srv  llama_server: -----------------
0.00.088.107 I srv    load_model: loading model 'D:\Code\mong-nhiem\artifacts\models\mn-002\Llama-3.2-3B-Instruct-Q4_K_M.gguf'
0.03.008.069 I cmn          init: llama threadpool init, n_threads = 12
0.03.545.159 I srv    load_model: initializing, n_slots = 1, n_ctx_slot = 16896, kv_unified = 'false'
0.03.554.813 I srv  llama_server: model loaded
0.03.554.820 I srv  llama_server: listening on http://127.0.0.1:18504
0.04.168.813 I slot get_availabl: id  0 | task -1 | selected slot by LRU, t_last = -1
0.47.683.733 I slot print_timing: id  0 | task 45 |        eval time =     418.91 ms /     5 tokens (  104.73 ms per token,     9.55 tokens per second)
0.47.683.734 I slot print_timing: id  0 | task 45 |       total time =    6787.80 ms /  8187 tokens
0.47.683.735 I slot print_timing: id  0 | task 45 |    graphs reused =         19
0.47.684.556 I slot      release: id  0 | task 45 | stop processing: n_tokens = 8186, truncated = 0
0.47.833.698 I slot get_availabl: id  0 | task -1 | selected slot by LRU, t_last = 47665056
0.48.382.701 I slot launch_slot_: id  0 | task 54 | processing task, is_child = 0
0.53.261.607 I slot print_timing: id  0 | task 54 | prompt processing, n_tokens =   6144, progress = 0.76, t =   4.88 s / 1259.31 tokens per second
0.55.692.077 I slot print_timing: id  0 | task 54 | prompt eval time =    6925.64 ms /  8094 tokens (    0.86 ms per token,  1168.70 tokens per second)
0.55.692.087 I slot print_timing: id  0 | task 54 |        eval time =     383.70 ms /     5 tokens (   95.92 ms per token,    10.42 tokens per second)
0.55.692.089 I slot print_timing: id  0 | task 54 |       total time =    7309.34 ms /  8099 tokens
0.55.692.089 I slot print_timing: id  0 | task 54 |    graphs reused =         22
0.55.692.996 I slot      release: id  0 | task 54 | stop processing: n_tokens = 8098, truncated = 0
0.55.847.974 I slot get_availabl: id  0 | task -1 | selected slot by LRU, t_last = 55673495
0.56.208.177 I slot launch_slot_: id  0 | task 63 | processing task, is_child = 0
1.00.776.013 I slot print_timing: id  0 | task 63 | prompt processing, n_tokens =   6144, progress = 0.76, t =   4.57 s / 1345.36 tokens per second
1.03.128.532 I slot print_timing: id  0 | task 63 | prompt eval time =    6556.55 ms /  8103 tokens (    0.81 ms per token,  1235.86 tokens per second)
1.03.128.588 I slot print_timing: id  0 | task 63 |        eval time =     363.77 ms /     5 tokens (   90.94 ms per token,    11.00 tokens per second)
1.03.128.595 I slot print_timing: id  0 | task 63 |       total time =    6920.32 ms /  8108 tokens
1.03.128.597 I slot print_timing: id  0 | task 63 |    graphs reused =         25
1.03.138.664 I slot      release: id  0 | task 63 | stop processing: n_tokens = 8107, truncated = 0
1.03.278.053 I slot get_availabl: id  0 | task -1 | selected slot by LRU, t_last = 63119165
1.03.779.516 I slot launch_slot_: id  0 | task 72 | processing task, is_child = 0
1.07.007.812 I slot print_timing: id  0 | task 72 | prompt processing, n_tokens =   4096, progress = 0.50, t =   3.23 s / 1268.80 tokens per second
1.08.844.914 I slot print_timing: id  0 | task 72 | prompt processing, n_tokens =   6144, progress = 0.75, t =   5.07 s / 1212.95 tokens per second
1.11.211.291 I slot print_timing: id  0 | task 72 | prompt eval time =    7066.24 ms /  8184 tokens (    0.86 ms per token,  1158.18 tokens per second)
1.11.211.301 I slot print_timing: id  0 | task 72 |        eval time =     365.50 ms /     5 tokens (   91.37 ms per token,    10.94 tokens per second)
1.11.211.303 I slot print_timing: id  0 | task 72 |       total time =    7431.74 ms /  8189 tokens
1.11.211.303 I slot print_timing: id  0 | task 72 |    graphs reused =         28
1.11.217.970 I slot      release: id  0 | task 72 | stop processing: n_tokens = 8188, truncated = 0
1.11.411.517 I slot get_availabl: id  0 | task -1 | selected slot by LRU, t_last = 71198470
1.11.786.840 I slot launch_slot_: id  0 | task 81 | processing task, is_child = 0
1.16.235.968 I slot print_timing: id  0 | task 81 | prompt processing, n_tokens =   6144, progress = 0.75, t =   4.45 s / 1380.96 tokens per second
1.18.725.676 I slot print_timing: id  0 | task 81 | prompt eval time =    6495.92 ms /  8181 tokens (    0.79 ms per token,  1259.41 tokens per second)
1.18.725.687 I slot print_timing: id  0 | task 81 |        eval time =     442.88 ms /     5 tokens (  110.72 ms per token,     9.03 tokens per second)
1.18.725.688 I slot print_timing: id  0 | task 81 |       total time =    6938.80 ms /  8186 tokens
1.18.725.689 I slot print_timing: id  0 | task 81 |    graphs reused =         31
1.18.738.701 I slot      release: id  0 | task 81 | stop processing: n_tokens = 8185, truncated = 0
1.18.952.999 I slot get_availabl: id  0 | task -1 | selected slot by LRU, t_last = 78719201
1.18.953.341 W srv         alloc:  - making room for prompt cache entry, removing oldest entry (size = 890.297 MiB)
1.19.356.200 I slot launch_slot_: id  0 | task 90 | processing task, is_child = 0
1.23.880.936 I slot print_timing: id  0 | task 90 | prompt processing, n_tokens =   6144, progress = 0.75, t =   4.52 s / 1357.88 tokens per second
1.26.212.903 I slot print_timing: id  0 | task 90 | prompt eval time =    6505.16 ms /  8152 tokens (    0.80 ms per token,  1253.16 tokens per second)
1.26.212.914 I slot print_timing: id  0 | task 90 |        eval time =     351.51 ms /     5 tokens (   87.88 ms per token,    11.38 tokens per second)
1.26.214.524 I slot print_timing: id  0 | task 90 |       total time =    6856.67 ms /  8157 tokens
1.26.214.538 I slot print_timing: id  0 | task 90 |    graphs reused =         34
1.26.224.318 I slot      release: id  0 | task 90 | stop processing: n_tokens = 8156, truncated = 0
1.26.458.895 I slot get_availabl: id  0 | task -1 | selected slot by LRU, t_last = 86204820
1.26.460.847 W srv         alloc:  - making room for prompt cache entry, removing oldest entry (size = 893.032 MiB)
1.27.466.345 I slot launch_slot_: id  0 | task 99 | processing task, is_child = 0
1.30.812.386 I slot print_timing: id  0 | task 99 | prompt processing, n_tokens =   4096, progress = 0.50, t =   3.35 s / 1224.15 tokens per second
1.32.705.810 I slot print_timing: id  0 | task 99 | prompt processing, n_tokens =   6144, progress = 0.75, t =   5.24 s / 1172.65 tokens per second
1.35.239.311 I slot print_timing: id  0 | task 99 | prompt eval time =    7294.53 ms /  8142 tokens (    0.90 ms per token,  1116.18 tokens per second)
1.35.239.320 I slot print_timing: id  0 | task 99 |        eval time =     478.40 ms /     5 tokens (  119.60 ms per token,     8.36 tokens per second)
1.35.239.322 I slot print_timing: id  0 | task 99 |       total time =    7772.93 ms /  8147 tokens
1.35.239.323 I slot print_timing: id  0 | task 99 |    graphs reused =         37
1.35.241.916 I slot      release: id  0 | task 99 | stop processing: n_tokens = 8146, truncated = 0
1.35.400.851 I slot get_availabl: id  0 | task -1 | selected slot by LRU, t_last = 95222416
1.35.401.201 W srv         alloc:  - making room for prompt cache entry, removing oldest entry (size = 892.047 MiB)
1.36.612.065 I slot launch_slot_: id  0 | task 108 | processing task, is_child = 0
1.40.053.837 I slot print_timing: id  0 | task 108 | prompt processing, n_tokens =   4096, progress = 0.50, t =   3.44 s / 1190.11 tokens per second
1.41.830.454 I slot print_timing: id  0 | task 108 | prompt processing, n_tokens =   6144, progress = 0.75, t =   5.22 s / 1177.39 tokens per second
1.44.276.531 I slot print_timing: id  0 | task 108 | prompt eval time =    7280.01 ms /  8160 tokens (    0.89 ms per token,  1120.88 tokens per second)
1.44.276.542 I slot print_timing: id  0 | task 108 |        eval time =     384.41 ms /     5 tokens (   96.10 ms per token,    10.41 tokens per second)
1.44.276.544 I slot print_timing: id  0 | task 108 |       total time =    7664.42 ms /  8165 tokens
1.44.276.545 I slot print_timing: id  0 | task 108 |    graphs reused =         40
1.44.278.399 I slot      release: id  0 | task 108 | stop processing: n_tokens = 8164, truncated = 0
1.44.444.708 I slot get_availabl: id  0 | task -1 | selected slot by LRU, t_last = 104258898
1.44.445.097 W srv         alloc:  - making room for prompt cache entry, removing oldest entry (size = 893.250 MiB)
1.44.850.911 I slot launch_slot_: id  0 | task 117 | processing task, is_child = 0
1.49.359.761 I slot print_timing: id  0 | task 117 | prompt processing, n_tokens =   6144, progress = 0.75, t =   4.51 s / 1362.66 tokens per second
1.51.718.978 I slot print_timing: id  0 | task 117 | prompt eval time =    6491.35 ms /  8141 tokens (    0.80 ms per token,  1254.13 tokens per second)
1.51.718.993 I slot print_timing: id  0 | task 117 |        eval time =     376.69 ms /     5 tokens (   94.17 ms per token,    10.62 tokens per second)
1.51.721.545 I slot print_timing: id  0 | task 117 |       total time =    6868.03 ms /  8146 tokens
1.51.721.559 I slot print_timing: id  0 | task 117 |    graphs reused =         43
1.51.724.490 I slot      release: id  0 | task 117 | stop processing: n_tokens = 8145, truncated = 0
1.51.934.329 I slot get_availabl: id  0 | task -1 | selected slot by LRU, t_last = 111704991
1.51.934.718 W srv         alloc:  - making room for prompt cache entry, removing oldest entry (size = 894.125 MiB)
1.52.329.063 I slot launch_slot_: id  0 | task 126 | processing task, is_child = 0
1.56.864.790 I slot print_timing: id  0 | task 126 | prompt processing, n_tokens =   6144, progress = 0.75, t =   4.54 s / 1354.60 tokens per second
1.59.278.048 I slot print_timing: id  0 | task 126 | prompt eval time =    6562.63 ms /  8165 tokens (    0.80 ms per token,  1244.17 tokens per second)
1.59.278.115 I slot print_timing: id  0 | task 126 |        eval time =     386.32 ms /     5 tokens (   96.58 ms per token,    10.35 tokens per second)
1.59.278.118 I slot print_timing: id  0 | task 126 |       total time =    6948.95 ms /  8170 tokens
1.59.278.119 I slot print_timing: id  0 | task 126 |    graphs reused =         46
1.59.286.212 I slot      release: id  0 | task 126 | stop processing: n_tokens = 8169, truncated = 0
1.59.544.959 I slot get_availabl: id  0 | task -1 | selected slot by LRU, t_last = 119266713
1.59.545.320 W srv         alloc:  - making room for prompt cache entry, removing oldest entry (size = 895.438 MiB)
2.00.015.126 I slot launch_slot_: id  0 | task 135 | processing task, is_child = 0
2.04.578.335 I slot print_timing: id  0 | task 135 | prompt processing, n_tokens =   6144, progress = 0.75, t =   4.56 s / 1346.44 tokens per second
2.06.993.205 I slot print_timing: id  0 | task 135 | prompt eval time =    6608.90 ms /  8150 tokens (    0.81 ms per token,  1233.19 tokens per second)
2.06.993.215 I slot print_timing: id  0 | task 135 |        eval time =     369.14 ms /     5 tokens (   92.29 ms per token,    10.84 tokens per second)
2.06.993.217 I slot print_timing: id  0 | task 135 |       total time =    6978.04 ms /  8155 tokens
2.06.993.218 I slot print_timing: id  0 | task 135 |    graphs reused =         49
2.06.996.509 I slot      release: id  0 | task 135 | stop processing: n_tokens = 8154, truncated = 0
2.07.223.854 I slot get_availabl: id  0 | task -1 | selected slot by LRU, t_last = 126977009
2.07.224.230 W srv         alloc:  - making room for prompt cache entry, removing oldest entry (size = 885.812 MiB)
2.07.595.024 I slot launch_slot_: id  0 | task 144 | processing task, is_child = 0
2.12.137.073 I slot print_timing: id  0 | task 144 | prompt processing, n_tokens =   6144, progress = 0.75, t =   4.54 s / 1352.71 tokens per second
2.14.677.134 I slot print_timing: id  0 | task 144 | prompt eval time =    6605.79 ms /  8159 tokens (    0.81 ms per token,  1235.13 tokens per second)
2.14.677.148 I slot print_timing: id  0 | task 144 |        eval time =     476.29 ms /     6 tokens (   95.26 ms per token,    10.50 tokens per second)
2.14.677.149 I slot print_timing: id  0 | task 144 |       total time =    7082.08 ms /  8165 tokens
2.14.677.150 I slot print_timing: id  0 | task 144 |    graphs reused =         53
2.14.681.235 I slot      release: id  0 | task 144 | stop processing: n_tokens = 8164, truncated = 0
2.14.856.942 I slot get_availabl: id  0 | task -1 | selected slot by LRU, t_last = 134661737
2.14.857.355 W srv         alloc:  - making room for prompt cache entry, removing oldest entry (size = 886.797 MiB)
2.15.230.742 I slot launch_slot_: id  0 | task 154 | processing task, is_child = 0
2.19.799.573 I slot print_timing: id  0 | task 154 | prompt processing, n_tokens =   6144, progress = 0.76, t =   4.57 s / 1344.78 tokens per second
2.22.172.118 I slot print_timing: id  0 | task 154 | prompt eval time =    6574.91 ms /  8119 tokens (    0.81 ms per token,  1234.85 tokens per second)
2.22.172.133 I slot print_timing: id  0 | task 154 |        eval time =     365.91 ms /     5 tokens (   91.48 ms per token,    10.93 tokens per second)
2.22.172.135 I slot print_timing: id  0 | task 154 |       total time =    6940.82 ms /  8124 tokens
2.22.172.136 I slot print_timing: id  0 | task 154 |    graphs reused =         56
2.22.172.733 I slot      release: id  0 | task 154 | stop processing: n_tokens = 8123, truncated = 0
2.22.364.101 I slot get_availabl: id  0 | task -1 | selected slot by LRU, t_last = 142153232
2.22.364.433 W srv         alloc:  - making room for prompt cache entry, removing oldest entry (size = 895.657 MiB)
2.22.723.766 I slot launch_slot_: id  0 | task 163 | processing task, is_child = 0
2.27.323.553 I slot print_timing: id  0 | task 163 | prompt processing, n_tokens =   6144, progress = 0.76, t =   4.60 s / 1335.74 tokens per second
2.29.656.702 I slot print_timing: id  0 | task 163 | prompt eval time =    6552.06 ms /  8113 tokens (    0.81 ms per token,  1238.24 tokens per second)
2.29.656.713 I slot print_timing: id  0 | task 163 |        eval time =     380.84 ms /     5 tokens (   95.21 ms per token,    10.50 tokens per second)
2.29.656.714 I slot print_timing: id  0 | task 163 |       total time =    6932.90 ms /  8118 tokens
2.29.656.715 I slot print_timing: id  0 | task 163 |    graphs reused =         59
2.29.658.997 I slot      release: id  0 | task 163 | stop processing: n_tokens = 8117, truncated = 0
2.29.788.216 I slot get_availabl: id  0 | task -1 | selected slot by LRU, t_last = 149639497
2.29.788.556 W srv         alloc:  - making room for prompt cache entry, removing oldest entry (size = 895.329 MiB)
2.30.570.300 I slot launch_slot_: id  0 | task 172 | processing task, is_child = 0
2.33.859.525 I slot print_timing: id  0 | task 172 | prompt processing, n_tokens =   4096, progress = 0.50, t =   3.29 s / 1245.30 tokens per second
2.35.679.133 I slot print_timing: id  0 | task 172 | prompt processing, n_tokens =   6144, progress = 0.75, t =   5.11 s / 1202.63 tokens per second
2.38.098.907 I slot print_timing: id  0 | task 172 | prompt eval time =    7171.87 ms /  8186 tokens (    0.88 ms per token,  1141.40 tokens per second)
2.38.098.922 I slot print_timing: id  0 | task 172 |        eval time =     356.70 ms /     5 tokens (   89.17 ms per token,    11.21 tokens per second)
2.38.098.923 I slot print_timing: id  0 | task 172 |       total time =    7528.57 ms /  8191 tokens
2.38.098.925 I slot print_timing: id  0 | task 172 |    graphs reused =         62
2.38.104.092 I slot      release: id  0 | task 172 | stop processing: n_tokens = 8190, truncated = 0
2.38.307.230 I slot get_availabl: id  0 | task -1 | selected slot by LRU, t_last = 158084592
2.38.307.565 W srv         alloc:  - making room for prompt cache entry, removing oldest entry (size = 892.157 MiB)
2.38.693.807 I slot launch_slot_: id  0 | task 181 | processing task, is_child = 0
2.43.212.737 I slot print_timing: id  0 | task 181 | prompt processing, n_tokens =   6144, progress = 0.75, t =   4.52 s / 1359.62 tokens per second
2.45.732.853 I slot print_timing: id  0 | task 181 | prompt eval time =    6524.65 ms /  8146 tokens (    0.80 ms per token,  1248.50 tokens per second)
2.45.732.863 I slot print_timing: id  0 | task 181 |        eval time =     514.36 ms /     5 tokens (  128.59 ms per token,     7.78 tokens per second)
2.45.732.865 I slot print_timing: id  0 | task 181 |       total time =    7039.01 ms /  8151 tokens
2.45.732.866 I slot print_timing: id  0 | task 181 |    graphs reused =         65
2.45.735.866 I slot      release: id  0 | task 181 | stop processing: n_tokens = 8150, truncated = 0
2.45.882.627 I slot get_availabl: id  0 | task -1 | selected slot by LRU, t_last = 165716367
2.45.883.025 W srv         alloc:  - making room for prompt cache entry, removing oldest entry (size = 891.063 MiB)
2.46.366.370 I slot launch_slot_: id  0 | task 190 | processing task, is_child = 0
2.51.037.273 I slot print_timing: id  0 | task 190 | prompt processing, n_tokens =   6144, progress = 0.75, t =   4.67 s / 1315.39 tokens per second
2.53.459.213 I slot print_timing: id  0 | task 190 | prompt eval time =    6721.12 ms /  8170 tokens (    0.82 ms per token,  1215.57 tokens per second)
2.53.459.225 I slot print_timing: id  0 | task 190 |        eval time =     371.69 ms /     5 tokens (   92.92 ms per token,    10.76 tokens per second)
2.53.459.227 I slot print_timing: id  0 | task 190 |       total time =    7092.81 ms /  8175 tokens
2.53.459.228 I slot print_timing: id  0 | task 190 |    graphs reused =         68
2.53.461.084 I slot      release: id  0 | task 190 | stop processing: n_tokens = 8174, truncated = 0
2.53.629.909 I slot get_availabl: id  0 | task -1 | selected slot by LRU, t_last = 173441585
2.53.630.339 W srv         alloc:  - making room for prompt cache entry, removing oldest entry (size = 893.032 MiB)
2.54.555.098 I slot launch_slot_: id  0 | task 199 | processing task, is_child = 0
2.57.674.473 I slot print_timing: id  0 | task 199 | prompt processing, n_tokens =   4096, progress = 0.50, t =   3.12 s / 1313.10 tokens per second
2.59.469.646 I slot print_timing: id  0 | task 199 | prompt processing, n_tokens =   6144, progress = 0.76, t =   4.91 s / 1250.18 tokens per second
3.02.135.015 I slot print_timing: id  0 | task 199 | prompt eval time =    7180.25 ms /  8134 tokens (    0.88 ms per token,  1132.83 tokens per second)
3.02.135.026 I slot print_timing: id  0 | task 199 |        eval time =     399.62 ms /     5 tokens (   99.91 ms per token,    10.01 tokens per second)
3.02.135.028 I slot print_timing: id  0 | task 199 |       total time =    7579.88 ms /  8139 tokens
3.02.135.029 I slot print_timing: id  0 | task 199 |    graphs reused =         71
3.02.139.296 I slot      release: id  0 | task 199 | stop processing: n_tokens = 8138, truncated = 0
3.02.289.373 I slot get_availabl: id  0 | task -1 | selected slot by LRU, t_last = 182119796
3.02.290.252 W srv         alloc:  - making room for prompt cache entry, removing oldest entry (size = 890.953 MiB)
3.03.241.032 I slot launch_slot_: id  0 | task 208 | processing task, is_child = 0
3.07.064.834 I slot print_timing: id  0 | task 208 | prompt processing, n_tokens =   4096, progress = 0.50, t =   3.82 s / 1071.30 tokens per second
3.08.932.651 I slot print_timing: id  0 | task 208 | prompt processing, n_tokens =   6144, progress = 0.75, t =   5.69 s / 1079.57 tokens per second
3.11.515.577 I slot print_timing: id  0 | task 208 | prompt eval time =    7778.18 ms /  8147 tokens (    0.95 ms per token,  1047.42 tokens per second)
3.11.515.591 I slot print_timing: id  0 | task 208 |        eval time =     496.08 ms /     6 tokens (   99.22 ms per token,    10.08 tokens per second)
3.11.515.593 I slot print_timing: id  0 | task 208 |       total time =    8274.26 ms /  8153 tokens
3.11.515.594 I slot print_timing: id  0 | task 208 |    graphs reused =         75
3.11.522.078 I slot      release: id  0 | task 208 | stop processing: n_tokens = 8152, truncated = 0
3.11.797.383 I slot get_availabl: id  0 | task -1 | selected slot by LRU, t_last = 191502579
3.11.798.089 W srv         alloc:  - making room for prompt cache entry, removing oldest entry (size = 893.579 MiB)
3.12.236.588 I slot launch_slot_: id  0 | task 218 | processing task, is_child = 0
3.16.747.836 I slot print_timing: id  0 | task 218 | prompt processing, n_tokens =   6144, progress = 0.75, t =   4.51 s / 1361.94 tokens per second
3.19.302.201 I slot print_timing: id  0 | task 218 | prompt eval time =    6592.84 ms /  8175 tokens (    0.81 ms per token,  1239.98 tokens per second)
3.19.302.216 I slot print_timing: id  0 | task 218 |        eval time =     472.74 ms /     6 tokens (   94.55 ms per token,    10.58 tokens per second)
3.19.302.218 I slot print_timing: id  0 | task 218 |       total time =    7065.58 ms /  8181 tokens
3.19.302.219 I slot print_timing: id  0 | task 218 |    graphs reused =         79
3.19.306.879 I slot      release: id  0 | task 218 | stop processing: n_tokens = 8180, truncated = 0
3.19.523.356 I slot get_availabl: id  0 | task -1 | selected slot by LRU, t_last = 199287380
3.19.523.770 W srv         alloc:  - making room for prompt cache entry, removing oldest entry (size = 891.938 MiB)
3.19.924.277 I slot launch_slot_: id  0 | task 228 | processing task, is_child = 0
3.24.456.048 I slot print_timing: id  0 | task 228 | prompt processing, n_tokens =   6144, progress = 0.75, t =   4.53 s / 1355.79 tokens per second
3.26.920.999 I slot print_timing: id  0 | task 228 | prompt eval time =    6546.56 ms /  8158 tokens (    0.80 ms per token,  1246.15 tokens per second)
3.26.921.011 I slot print_timing: id  0 | task 228 |        eval time =     450.09 ms /     6 tokens (   90.02 ms per token,    11.11 tokens per second)
3.26.921.012 I slot print_timing: id  0 | task 228 |       total time =    6996.64 ms /  8164 tokens
3.26.921.013 I slot print_timing: id  0 | task 228 |    graphs reused =         83
3.26.927.425 I slot      release: id  0 | task 228 | stop processing: n_tokens = 8163, truncated = 0
3.27.108.876 I slot get_availabl: id  0 | task -1 | selected slot by LRU, t_last = 206907925
3.27.109.281 W srv         alloc:  - making room for prompt cache entry, removing oldest entry (size = 893.032 MiB)
3.27.485.750 I slot launch_slot_: id  0 | task 238 | processing task, is_child = 0
3.32.094.885 I slot print_timing: id  0 | task 238 | prompt processing, n_tokens =   6144, progress = 0.75, t =   4.61 s / 1333.02 tokens per second
3.34.318.326 I slot print_timing: id  0 | task 238 | prompt eval time =    6654.15 ms /  8168 tokens (    0.81 ms per token,  1227.50 tokens per second)
3.34.319.220 I slot print_timing: id  0 | task 238 |        eval time =     178.39 ms /     3 tokens (   89.20 ms per token,    11.21 tokens per second)
3.34.319.237 I slot print_timing: id  0 | task 238 |       total time =    6832.54 ms /  8171 tokens
3.34.319.239 I slot print_timing: id  0 | task 238 |    graphs reused =         84
3.34.320.079 I slot      release: id  0 | task 238 | stop processing: n_tokens = 8170, truncated = 0
3.34.493.910 I slot get_availabl: id  0 | task -1 | selected slot by LRU, t_last = 214300579
3.34.494.328 W srv         alloc:  - making room for prompt cache entry, removing oldest entry (size = 888.547 MiB)
